4576,3182,2846
4576,3183,23246
4576,3184,646
4576,3192,1
4576,3194,1
4576,3195,2
4576,3196,2
4576,3197,1
4576,3198,137
4576,3199,1
4576,3201,4
4576,3202,5
4576,3264,3
4576,3265,2
4576,3284,1
4577,3169,8
4577,3170,65
4577,3171,1375
4577,3172,1606
4577,3173,1271
4577,3174,1964
4577,3175,1820
4577,3176,216
4577,3177,1891
4577,3178,4432
4577,3179,2997
4577,3180,362
4577,3181,1987
4577,3182,1298
4577,3183,1832
4577,3184,2595
4577,3190,44
4577,3191,9
4577,3199,1
4577,3200,4
4577,3267,1
4577,3268,2
4577,3284,1
4578,3169,6
4578,3170,112
4578,3171,780
4578,3172,1102
4578,3173,253
4578,3174,4114
4578,3175,2607
4578,3176,445
4578,3177,8207
4578,3178,5848
4578,3179,1601
4578,3180,197
4578,3181,723
4578,3182,4201
4578,3183,967
4578,3184,3003
4578,3186,125
4578,3187,180
4578,3188,165
4578,3189,829
4578,3190,212
4578,3191,103
4578,3194,5
4578,3195,1
4579,3170,42
4579,3171,1750
4579,3172,1384
4579,3173,1846
4579,3174,1665
4579,3175,1002
4579,3176,1160
4579,3177,8548
4579,3178,3796
4579,3179,1599
4579,3180,530
4579,3181,938
4579,3182,5947
4579,3183,2725
4579,3184,769
4579,3185,1881
4579,3186,5500
4579,3187,191
4579,3188,85
4579,3189,349
4579,3190,2060
4579,3191,194
4579,3192,397
4579,3193,4
4579,3194,17
4579,3195,3
4579,3270,1
4580,3170,91
4580,3171,5687
4580,3172,9626
4580,3173,2037
4580,3174,1489
4580,3175,665
4580,3176,579
4580,3177,1385
4580,3178,3274
4580,3179,1383
4580,3180,677
4580,3181,1678
4580,3182,4287
4580,3183,670
4580,3184,450
4580,3185,443
4580,3186,2705
4580,3187,637
4580,3188,1062
4580,3189,1027
4580,3190,3635
4580,3191,1019
4580,3192,3791
4580,3193,259
4580,3194,146
4580,3270,1
4580,3271,5
4581,3170,60
4581,3171,6788
4581,3172,2938
4581,3173,1883
4581,3174,1329
4581,3175,1987
4581,3176,154
4581,3177,185
4581,3178,2524
4581,3179,1515
4581,3180,447
4581,3181,161
4581,3182,4046
4581,3183,849
4581,3184,196
4581,3185,598
4581,3186,755
4581,3187,686
4581,3188,1266
4581,3189,3454
4581,3190,4821
4581,3191,2234
4581,3192,3042
4581,3193,859
4581,3194,64
4582,3168,31
4582,3169,69
4582,3170,103
4582,3171,3303
4582,3172,3753
4582,3173,1365
4582,3174,925
4582,3175,1550
4582,3176,381
4582,3177,605
4582,3178,2454
4582,3179,591
4582,3180,82
4582,3181,42
4582,3182,649
4582,3183,885
4582,3184,277
4582,3185,301
4582,3186,585
4582,3187,1256
4582,3188,1783
4582,3189,1011
4582,3190,2239
4582,3191,1833
4582,3192,3215
4582,3193,2844
4582,3194,41
4582,3273,1
4583,3166,1
4583,3167,40
4583,3168,43
4583,3169,55
4583,3170,248
4583,3171,1716
4583,3172,1425
4583,3173,891
4583,3174,1475
4583,3175,2181
4583,3176,77
4583,3177,1038
4583,3178,1154
4583,3179,268
4583,3180,607
4583,3181,53
4583,3182,341
4583,3183,704
4583,3184,251
4583,3185,751
4583,3186,323
4583,3187,423
4583,3188,2904
4583,3189,1418
4583,3190,5216
4583,3191,8045
4583,3192,2823
4583,3193,118
4583,3274,1
4584,3170,261
4584,3171,1522
4584,3172,1251
4584,3173,3199
4584,3174,2828
4584,3175,1612
4584,3176,383
4584,3177,1389
4584,3178,850
4584,3179,210
4584,3180,509
4584,3181,110
4584,3182,1158
4584,3183,1659
4584,3184,427
4584,3185,1077
4584,3186,229
4584,3187,818
4584,3188,1414
4584,3189,1954
4584,3190,3420
4584,3191,5282
4584,3192,103
4584,3193,5
4585,3166,1
4585,3170,223
4585,3171,507
4585,3172,1245
4585,3173,965
4585,3174,1819
4585,3175,1510
4585,3176,154
4585,3177,2060
4585,3178,2546
4585,3179,504
4585,3180,294
4585,3181,2693
4585,3182,3701
4585,3183,2733
4585,3184,1124
4585,3185,1749
4585,3186,558
4585,3187,668
4585,3188,1479
4585,3189,899
4585,3190,7162
4585,3191,41
4585,3192,57
4585,3193,3
4585,3275,1
4586,3166,58
4586,3167,77
4586,3168,112
4586,3169,99
4586,3170,613
4586,3171,2096
4586,3172,1049
4586,3173,784
4586,3174,3329
4586,3175,303
4586,3176,85
4586,3177,1667
4586,3178,3807
4586,3179,394
4586,3180,76
4586,3181,896
4586,3182,4687
4586,3183,1591
4586,3184,578
4586,3185,1046
4586,3186,1856
4586,3187,973
4586,3188,1758
4586,3189,831
4586,3190,10274
4586,3191,359
4586,3192,17
4586,3193,3
4586,3276,2
4586,3277,1
4587,3167,2
4587,3168,130
4587,3169,3
4587,3170,112
4587,3171,1053
4587,3172,659
4587,3173,1427
4587,3174,3477
4587,3175,485
4587,3176,202
4587,3177,1078
4587,3178,1771
4587,3179,256
4587,3180,260
4587,3181,1432
4587,3182,3490
4587,3183,2148
4587,3184,2227
4587,3185,759
4587,3186,1020
4587,3187,1056
4587,3188,4130
4587,3189,2942
4587,3190,3193
4587,3191,61
4588,3169,3
4588,3170,11
4588,3171,671
4588,3172,1850
4588,3173,2587
4588,3174,1722
4588,3175,405
4588,3176,611
4588,3177,820
4588,3178,2382
4588,3179,250
4588,3180,109
4588,3181,550
4588,3182,1988
4588,3183,4296
4588,3184,1482
4588,3185,347
4588,3186,357
4588,3187,2598
4588,3188,5127
4588,3189,3764
4588,3190,1217
4588,3191,1
4588,3278,1
4589,3170,54
4589,3171,1169
4589,3172,2202
4589,3173,1059
4589,3174,1366
4589,3175,1037
4589,3176,442
4589,3177,372
4589,3178,2183
4589,3179,1185
4589,3180,131
4589,3181,908
4589,3182,2097
4589,3183,1642
4589,3184,829
4589,3185,681
4589,3186,743
4589,3187,6592
4589,3188,1977
4589,3189,3061
4589,3190,1291
4589,3285,1
4590,3169,8
4590,3170,237
4590,3171,679
4590,3172,1796
4590,3173,1737
4590,3174,505
4590,3175,490
4590,3176,2040
4590,3177,791
4590,3178,3615
4590,3179,320
4590,3180,217
4590,3181,1218
4590,3182,2036
4590,3183,2106
4590,3184,111
4590,3185,1201
4590,3186,1571
4590,3187,3128
4590,3188,6155
4590,3189,3432
4590,3190,24
4590,3280,1
4590,3286,2
4591,3169,27
4591,3170,221
4591,3171,1091
4591,3172,1314
4591,3173,600
4591,3174,225
4591,3175,451
4591,3176,499
4591,3177,3815
4591,3178,10464
4591,3179,318
4591,3180,1045
4591,3181,971
4591,3182,2143
4591,3183,1068
4591,3184,472
4591,3185,1142
4591,3186,2256
4591,3187,2177
4591,3188,13789
4591,3189,1846
4591,3280,1
4591,3286,1
4592,3168,27
4592,3169,48
4592,3170,11
4592,3171,1049
4592,3172,1651
4592,3173,1893
4592,3174,905
4592,3175,227
4592,3176,752
4592,3177,3372
4592,3178,22269
4592,3179,1080
4592,3180,289
4592,3181,1246
4592,3182,1658
4592,3183,852
4592,3184,830
4592,3185,1952
